,rank,player,age,team_id,votes_first,points_won,points_max,award_share,g,mp_per_g,pts_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,fg_pct,fg3_pct,ft_pct,ws,ws_per_48,year,player_url,player_img
491,17T,Serge Ibaka,21,OKC,0.0,4.0,580,0.007,82,27.0,9.9,7.6,0.3,0.4,2.4,.543,.000,.750,7.6,.164,2011,https://www.basketball-reference.com//players/i/ibakase01.html,https://www.basketball-reference.com/req/202106291/images/players/ibakase01.jpg
492,17T,DeAndre Jordan,22,LAC,0.0,4.0,580,0.007,80,25.6,7.1,7.2,0.5,0.5,1.8,.686,.000,.452,5.2,.122,2011,https://www.basketball-reference.com//players/j/jordade01.html,https://www.basketball-reference.com/req/202106291/images/players/jordade01.jpg
493,17T,Thaddeus Young,22,PHI,0.0,4.0,580,0.007,82,26.0,12.7,5.3,1.0,1.1,0.3,.541,.273,.707,6.2,.139,2011,https://www.basketball-reference.com//players/y/youngth01.html,https://www.basketball-reference.com/req/202106291/images/players/youngth01.jpg
494,21T,D.J. Augustin,23,CHA,0.0,3.0,580,0.005,82,33.6,14.4,2.7,6.1,0.7,0.0,.416,.333,.906,6.2,.108,2011,https://www.basketball-reference.com//players/a/augusdj01.html,https://www.basketball-reference.com/req/202106291/images/players/augusdj01.jpg
495,21T,Luol Deng,25,CHI,0.0,3.0,580,0.005,82,39.1,17.4,5.8,2.8,1.0,0.6,.460,.345,.753,9.9,.149,2011,https://www.basketball-reference.com//players/d/denglu01.html,https://www.basketball-reference.com/req/202106291/images/players/denglu01.jpg
496,21T,Amar'e Stoudemire,28,NYK,0.0,3.0,580,0.005,78,36.8,25.3,8.2,2.6,0.9,1.9,.502,.435,.792,8.0,.134,2011,https://www.basketball-reference.com//players/s/stoudam01.html,https://www.basketball-reference.com/req/202106291/images/players/stoudam01.jpg
497,24T,Tony Allen,29,MEM,0.0,1.0,580,0.002,72,20.8,8.9,2.7,1.4,1.8,0.6,.510,.174,.753,4.7,.152,2011,https://www.basketball-reference.com//players/a/allento01.html,https://www.basketball-reference.com/req/202106291/images/players/allento01.jpg
498,24T,Michael Beasley,22,MIN,0.0,1.0,580,0.002,73,32.3,19.2,5.6,2.2,0.7,0.7,.450,.366,.753,1.7,.035,2011,https://www.basketball-reference.com//players/b/beaslmi01.html,https://www.basketball-reference.com/req/202106291/images/players/beaslmi01.jpg
499,24T,Elton Brand,31,PHI,0.0,1.0,580,0.002,81,34.7,15.0,8.3,1.5,1.1,1.3,.512,.000,.780,9.4,.161,2011,https://www.basketball-reference.com//players/b/brandel01.html,https://www.basketball-reference.com/req/202106291/images/players/brandel01.jpg
500,24T,Tyson Chandler,28,DAL,0.0,1.0,580,0.002,74,27.8,10.1,9.4,0.4,0.5,1.1,.654,NO DATA,.732,9.4,.218,2011,https://www.basketball-reference.com//players/c/chandty01.html,https://www.basketball-reference.com/req/202106291/images/players/chandty01.jpg
501,24T,Jared Dudley,25,PHO,0.0,1.0,580,0.002,82,26.1,10.6,3.9,1.3,1.1,0.2,.477,.415,.743,5.6,.126,2011,https://www.basketball-reference.com//players/d/dudleja01.html,https://www.basketball-reference.com/req/202106291/images/players/dudleja01.jpg
502,24T,Marcin Gortat,26,TOT,0.0,1.0,580,0.002,80,25.4,10.2,7.9,0.9,0.5,1.1,.561,.250,.725,6.4,.152,2011,https://www.basketball-reference.com//players/g/gortama01.html,https://www.basketball-reference.com/req/202106291/images/players/gortama01.jpg
503,24T,James Harden,21,OKC,0.0,1.0,580,0.002,82,26.7,12.2,3.1,2.1,1.1,0.3,.436,.349,.843,7.1,.156,2011,https://www.basketball-reference.com//players/h/hardeja01.html,https://www.basketball-reference.com/req/202106291/images/players/hardeja01.jpg
504,24T,Jodie Meeks,23,PHI,0.0,1.0,580,0.002,74,27.9,10.5,2.3,1.1,0.9,0.1,.425,.397,.894,5.1,.120,2011,https://www.basketball-reference.com//players/m/meeksjo01.html,https://www.basketball-reference.com/req/202106291/images/players/meeksjo01.jpg
505,1,Ryan Anderson,23,ORL,33.0,260.0,605,0.430,61,32.2,16.1,7.7,0.9,0.8,0.4,.439,.393,.877,8.9,.219,2012,https://www.basketball-reference.com//players/a/anderry01.html,https://www.basketball-reference.com/req/202106291/images/players/anderry01.jpg
506,2,Ersan İlyasova,24,MIL,21.0,159.0,605,0.263,60,27.6,13.0,8.8,1.2,0.7,0.7,.492,.455,.781,6.4,.185,2012,https://www.basketball-reference.com//players/i/ilyaser01.html,https://www.basketball-reference.com/req/202106291/images/players/ilyaser01.jpg
507,3,Nikola Peković,26,MIN,10.0,104.0,605,0.172,47,26.9,13.9,7.4,0.7,0.6,0.7,.564,NO DATA,.743,4.5,.170,2012,https://www.basketball-reference.com//players/p/pekovni01.html,https://www.basketball-reference.com/req/202106291/images/players/pekovni01.jpg
508,4,Andrew Bynum,24,LAL,14.0,101.0,605,0.167,60,35.2,18.7,11.8,1.4,0.5,1.9,.558,.200,.692,8.0,.183,2012,https://www.basketball-reference.com//players/b/bynuman01.html,https://www.basketball-reference.com/req/202106291/images/players/bynuman01.jpg
509,5,Greg Monroe,21,DET,10.0,96.0,605,0.159,66,31.5,15.4,9.7,2.3,1.3,0.7,.521,.000,.739,7.0,.161,2012,https://www.basketball-reference.com//players/m/monrogr01.html,https://www.basketball-reference.com/req/202106291/images/players/monrogr01.jpg
510,6,Jeremy Lin,23,NYK,10.0,91.0,605,0.150,35,26.9,14.6,3.1,6.2,1.6,0.3,.446,.320,.798,2.7,.140,2012,https://www.basketball-reference.com//players/l/linje01.html,https://www.basketball-reference.com/req/202106291/images/players/linje01.jpg
511,7,Goran Dragić,25,HOU,4.0,54.0,605,0.089,66,26.5,11.7,2.5,5.3,1.3,0.2,.462,.337,.805,5.1,.139,2012,https://www.basketball-reference.com//players/d/dragigo01.html,https://www.basketball-reference.com/req/202106291/images/players/dragigo01.jpg
512,8,Avery Bradley,21,BOS,4.0,36.0,605,0.060,64,21.4,7.6,1.8,1.4,0.7,0.2,.498,.407,.795,2.4,.085,2012,https://www.basketball-reference.com//players/b/bradlav01.html,https://www.basketball-reference.com/req/202106291/images/players/bradlav01.jpg
513,9T,Danny Green,24,SAS,3.0,27.0,605,0.045,66,23.1,9.1,3.5,1.3,0.9,0.7,.442,.436,.790,4.5,.142,2012,https://www.basketball-reference.com//players/g/greenda02.html,https://www.basketball-reference.com/req/202106291/images/players/greenda02.jpg
514,9T,Jeff Teague,23,ATL,1.0,27.0,605,0.045,66,33.1,12.6,2.4,4.9,1.6,0.6,.476,.342,.757,6.0,.131,2012,https://www.basketball-reference.com//players/t/teaguje01.html,https://www.basketball-reference.com/req/202106291/images/players/teaguje01.jpg
515,11T,Serge Ibaka,22,OKC,2.0,16.0,605,0.026,66,27.2,9.1,7.5,0.4,0.5,3.7,.535,.333,.661,6.2,.167,2012,https://www.basketball-reference.com//players/i/ibakase01.html,https://www.basketball-reference.com/req/202106291/images/players/ibakase01.jpg
516,11T,Ty Lawson,24,DEN,1.0,16.0,605,0.026,61,34.8,16.4,3.7,6.6,1.3,0.1,.488,.365,.824,6.9,.157,2012,https://www.basketball-reference.com//players/l/lawsoty01.html,https://www.basketball-reference.com/req/202106291/images/players/lawsoty01.jpg
517,13,Paul George,21,IND,2.0,13.0,605,0.021,66,29.7,12.1,5.6,2.4,1.6,0.6,.440,.385,.802,6.0,.148,2012,https://www.basketball-reference.com//players/g/georgpa01.html,https://www.basketball-reference.com/req/202106291/images/players/georgpa01.jpg
518,14,Steve Novak,28,NYK,1.0,12.0,605,0.020,54,18.9,8.8,1.9,0.2,0.3,0.2,.478,.472,.846,3.9,.181,2012,https://www.basketball-reference.com//players/n/novakst01.html,https://www.basketball-reference.com/req/202106291/images/players/novakst01.jpg
519,15,DeMarcus Cousins,21,SAC,0.0,11.0,605,0.018,64,30.5,18.1,11.0,1.6,1.5,1.2,.448,.143,.702,4.2,.104,2012,https://www.basketball-reference.com//players/c/couside01.html,https://www.basketball-reference.com/req/202106291/images/players/couside01.jpg
520,16,Kevin Love,23,MIN,1.0,8.0,605,0.013,55,39.0,26.0,13.3,2.0,0.9,0.5,.448,.372,.824,10.0,.223,2012,https://www.basketball-reference.com//players/l/loveke01.html,https://www.basketball-reference.com/req/202106291/images/players/loveke01.jpg
521,17T,James Harden,22,OKC,0.0,7.0,605,0.012,62,31.4,16.8,4.1,3.7,1.0,0.2,.491,.390,.846,9.3,.230,2012,https://www.basketball-reference.com//players/h/hardeja01.html,https://www.basketball-reference.com/req/202106291/images/players/hardeja01.jpg
522,17T,Roy Hibbert,25,IND,0.0,7.0,605,0.012,65,29.8,12.8,8.8,1.7,0.5,2.0,.497,.000,.711,6.2,.154,2012,https://www.basketball-reference.com//players/h/hibbero01.html,https://www.basketball-reference.com/req/202106291/images/players/hibbero01.jpg
523,19T,Marcin Gortat,27,PHO,1.0,6.0,605,0.010,66,32.0,15.4,10.0,0.9,0.7,1.5,.555,.000,.649,7.6,.172,2012,https://www.basketball-reference.com//players/g/gortama01.html,https://www.basketball-reference.com/req/202106291/images/players/gortama01.jpg
524,19T,Gerald Henderson,24,CHA,1.0,6.0,605,0.010,55,33.3,15.1,4.1,2.3,0.9,0.4,.459,.234,.760,1.0,.026,2012,https://www.basketball-reference.com//players/h/hendege02.html,https://www.basketball-reference.com/req/202106291/images/players/hendege02.jpg
525,21T,Marc Gasol,27,MEM,1.0,5.0,605,0.008,65,36.5,14.6,8.9,3.1,1.0,1.9,.482,.083,.748,8.2,.166,2012,https://www.basketball-reference.com//players/g/gasolma01.html,https://www.basketball-reference.com/req/202106291/images/players/gasolma01.jpg
526,21T,Kyle Lowry,25,HOU,1.0,5.0,605,0.008,47,32.1,14.3,4.5,6.6,1.6,0.3,.409,.374,.864,4.9,.156,2012,https://www.basketball-reference.com//players/l/lowryky01.html,https://www.basketball-reference.com/req/202106291/images/players/lowryky01.jpg
527,23,Gordon Hayward,21,UTA,0.0,4.0,605,0.007,66,30.5,11.8,3.5,3.1,0.8,0.6,.456,.346,.832,4.9,.116,2012,https://www.basketball-reference.com//players/h/haywago01.html,https://www.basketball-reference.com/req/202106291/images/players/haywago01.jpg
528,24T,Arron Afflalo,26,DEN,0.0,3.0,605,0.005,62,33.6,15.2,3.2,2.4,0.6,0.2,.471,.398,.798,5.3,.121,2012,https://www.basketball-reference.com//players/a/afflaar01.html,https://www.basketball-reference.com/req/202106291/images/players/afflaar01.jpg
529,24T,Tony Parker,29,SAS,0.0,3.0,605,0.005,60,32.1,18.3,2.9,7.7,1.0,0.1,.480,.230,.799,7.1,.177,2012,https://www.basketball-reference.com//players/p/parketo01.html,https://www.basketball-reference.com/req/202106291/images/players/parketo01.jpg
530,24T,C.J. Watson,27,CHI,0.0,3.0,605,0.005,49,23.7,9.7,2.1,4.1,0.9,0.2,.368,.393,.808,2.6,.109,2012,https://www.basketball-reference.com//players/w/watsocj01.html,https://www.basketball-reference.com/req/202106291/images/players/watsocj01.jpg
531,24T,Brandan Wright,24,DAL,0.0,3.0,605,0.005,49,16.1,6.9,3.6,0.3,0.4,1.3,.618,.000,.634,3.5,.215,2012,https://www.basketball-reference.com//players/w/wrighbr03.html,https://www.basketball-reference.com/req/202106291/images/players/wrighbr03.jpg
532,28T,Jarrett Jack,28,NOH,0.0,1.0,605,0.002,45,34.0,15.6,3.9,6.3,0.7,0.2,.456,.348,.872,3.8,.119,2012,https://www.basketball-reference.com//players/j/jackja01.html,https://www.basketball-reference.com/req/202106291/images/players/jackja01.jpg
533,28T,Marreese Speights,24,MEM,0.0,1.0,605,0.002,60,22.4,8.8,6.2,0.8,0.4,0.5,.453,.000,.771,2.7,.096,2012,https://www.basketball-reference.com//players/s/speigma01.html,https://www.basketball-reference.com/req/202106291/images/players/speigma01.jpg
534,1,Paul George,22,IND,52.0,311.0,600,0.518,79,37.6,17.4,7.6,4.1,1.8,0.6,.419,.362,.807,9.0,.145,2013,https://www.basketball-reference.com//players/g/georgpa01.html,https://www.basketball-reference.com/req/202106291/images/players/georgpa01.jpg
535,2,Greivis Vásquez,26,NOH,13.0,146.0,600,0.243,78,34.4,13.9,4.3,9.0,0.8,0.1,.433,.342,.805,3.8,.067,2013,https://www.basketball-reference.com//players/v/vasqugr01.html,https://www.basketball-reference.com/req/202106291/images/players/vasqugr01.jpg
536,3,Larry Sanders,24,MIL,10.0,141.0,600,0.235,71,27.3,9.8,9.5,1.2,0.7,2.8,.506,.000,.618,6.0,.149,2013,https://www.basketball-reference.com//players/s/sandela01.html,https://www.basketball-reference.com/req/202106291/images/players/sandela01.jpg
537,4,Nikola Vučević,22,ORL,10.0,109.0,600,0.182,77,33.2,13.1,11.9,1.9,0.8,1.0,.519,.000,.683,5.7,.106,2013,https://www.basketball-reference.com//players/v/vucevni01.html,https://www.basketball-reference.com/req/202106291/images/players/vucevni01.jpg
538,5,Jrue Holiday,22,PHI,10.0,102.0,600,0.170,78,37.5,17.7,4.2,8.0,1.6,0.4,.431,.368,.752,3.3,.055,2013,https://www.basketball-reference.com//players/h/holidjr01.html,https://www.basketball-reference.com/req/202106291/images/players/holidjr01.jpg
539,6,Ömer Aşık,26,HOU,9.0,86.0,600,0.143,82,30.0,10.1,11.7,0.9,0.6,1.1,.541,.000,.562,5.5,.108,2013,https://www.basketball-reference.com//players/a/asikom01.html,https://www.basketball-reference.com/req/202106291/images/players/asikom01.jpg
540,7,James Harden,23,HOU,8.0,53.0,600,0.088,78,38.3,25.9,4.9,5.8,1.8,0.5,.438,.368,.851,12.8,.206,2013,https://www.basketball-reference.com//players/h/hardeja01.html,https://www.basketball-reference.com/req/202106291/images/players/hardeja01.jpg
541,8,Stephen Curry,24,GSW,1.0,18.0,600,0.030,78,38.2,22.9,4.0,6.9,1.6,0.2,.451,.453,.900,11.2,.180,2013,https://www.basketball-reference.com//players/c/curryst01.html,https://www.basketball-reference.com/req/202106291/images/players/curryst01.jpg
542,9,Serge Ibaka,23,OKC,1.0,15.0,600,0.025,80,31.1,13.2,7.7,0.5,0.4,3.0,.573,.351,.749,9.4,.181,2013,https://www.basketball-reference.com//players/i/ibakase01.html,https://www.basketball-reference.com/req/202106291/images/players/ibakase01.jpg
543,10,Chandler Parsons,24,HOU,0.0,14.0,600,0.023,76,36.3,15.5,5.3,3.5,1.0,0.4,.486,.385,.729,7.0,.121,2013,https://www.basketball-reference.com//players/p/parsoch01.html,https://www.basketball-reference.com/req/202106291/images/players/parsoch01.jpg
544,11,Kemba Walker,22,CHA,0.0,9.0,600,0.015,82,34.9,17.7,3.5,5.7,2.0,0.4,.423,.322,.798,4.8,.080,2013,https://www.basketball-reference.com//players/w/walkeke02.html,https://www.basketball-reference.com/req/202106291/images/players/walkeke02.jpg
545,12T,J.R. Smith,27,NYK,1.0,8.0,600,0.013,80,33.5,18.1,5.3,2.7,1.3,0.3,.422,.356,.762,6.7,.120,2013,https://www.basketball-reference.com//players/s/smithjr01.html,https://www.basketball-reference.com/req/202106291/images/players/smithjr01.jpg
546,12T,Klay Thompson,22,GSW,1.0,8.0,600,0.013,82,35.8,16.6,3.7,2.2,1.0,0.5,.422,.401,.841,4.3,.070,2013,https://www.basketball-reference.com//players/t/thompkl01.html,https://www.basketball-reference.com/req/202106291/images/players/thompkl01.jpg
547,14,Jimmy Butler,23,CHI,0.0,7.0,600,0.012,82,26.0,8.6,4.0,1.4,1.0,0.4,.467,.381,.803,7.0,.158,2013,https://www.basketball-reference.com//players/b/butleji01.html,https://www.basketball-reference.com/req/202106291/images/players/butleji01.jpg
548,15T,Ryan Anderson,24,NOH,1.0,5.0,600,0.008,81,30.9,16.2,6.4,1.2,0.5,0.4,.423,.382,.844,6.5,.125,2013,https://www.basketball-reference.com//players/a/anderry01.html,https://www.basketball-reference.com/req/202106291/images/players/anderry01.jpg
549,15T,Carmelo Anthony,28,NYK,1.0,5.0,600,0.008,67,37.0,28.7,6.9,2.6,0.8,0.5,.449,.379,.830,9.5,.184,2013,https://www.basketball-reference.com//players/a/anthoca01.html,https://www.basketball-reference.com/req/202106291/images/players/anthoca01.jpg
550,15T,Andray Blatche,26,BRK,1.0,5.0,600,0.008,82,19.0,10.3,5.1,1.0,1.0,0.7,.512,.136,.685,4.9,.153,2013,https://www.basketball-reference.com//players/b/blatcan01.html,https://www.basketball-reference.com/req/202106291/images/players/blatcan01.jpg
551,15T,Mike Conley,25,MEM,1.0,5.0,600,0.008,80,34.5,14.6,2.8,6.1,2.2,0.3,.440,.362,.830,9.9,.172,2013,https://www.basketball-reference.com//players/c/conlemi01.html,https://www.basketball-reference.com/req/202106291/images/players/conlemi01.jpg
552,15T,Kawhi Leonard,21,SAS,0.0,5.0,600,0.008,58,31.2,11.9,6.0,1.6,1.7,0.6,.494,.374,.825,6.2,.166,2013,https://www.basketball-reference.com//players/l/leonaka01.html,https://www.basketball-reference.com/req/202106291/images/players/leonaka01.jpg
553,20,Kevin Durant,24,OKC,0.0,4.0,600,0.007,81,38.5,28.1,7.9,4.6,1.4,1.3,.510,.416,.905,18.9,.291,2013,https://www.basketball-reference.com//players/d/duranke01.html,https://www.basketball-reference.com/req/202106291/images/players/duranke01.jpg
554,21T,Arron Afflalo,27,ORL,0.0,3.0,600,0.005,64,36.0,16.5,3.7,3.2,0.6,0.2,.439,.300,.857,2.0,.042,2013,https://www.basketball-reference.com//players/a/afflaar01.html,https://www.basketball-reference.com/req/202106291/images/players/afflaar01.jpg
555,21T,Earl Clark,25,LAL,0.0,3.0,600,0.005,59,23.1,7.3,5.5,1.1,0.6,0.7,.440,.337,.697,2.3,.080,2013,https://www.basketball-reference.com//players/c/clarkea01.html,https://www.basketball-reference.com/req/202106291/images/players/clarkea01.jpg
556,21T,Kenneth Faried,23,DEN,0.0,3.0,600,0.005,80,28.1,11.5,9.2,1.0,1.0,1.0,.552,NO DATA,.613,7.8,.167,2013,https://www.basketball-reference.com//players/f/farieke01.html,https://www.basketball-reference.com/req/202106291/images/players/farieke01.jpg
557,21T,Greg Monroe,22,DET,0.0,3.0,600,0.005,81,33.2,16.0,9.6,3.5,1.3,0.7,.486,.000,.689,5.9,.105,2013,https://www.basketball-reference.com//players/m/monrogr01.html,https://www.basketball-reference.com/req/202106291/images/players/monrogr01.jpg
558,21T,Joakim Noah,27,CHI,0.0,3.0,600,0.005,66,36.8,11.9,11.1,4.0,1.2,2.1,.481,.000,.751,7.3,.145,2013,https://www.basketball-reference.com//players/n/noahjo01.html,https://www.basketball-reference.com/req/202106291/images/players/noahjo01.jpg
559,26,Tristan Thompson,21,CLE,0.0,2.0,600,0.003,82,31.3,11.7,9.4,1.3,0.7,0.9,.488,.000,.608,5.2,.098,2013,https://www.basketball-reference.com//players/t/thomptr01.html,https://www.basketball-reference.com/req/202106291/images/players/thomptr01.jpg
560,27T,Tobias Harris,20,TOT,0.0,1.0,600,0.002,55,23.6,11.0,5.2,1.3,0.6,0.8,.455,.315,.752,2.4,.089,2013,https://www.basketball-reference.com//players/h/harrito02.html,https://www.basketball-reference.com/req/202106291/images/players/harrito02.jpg
561,27T,Jarrett Jack,29,GSW,0.0,1.0,600,0.002,79,29.7,12.9,3.1,5.6,0.8,0.1,.452,.404,.843,5.6,.115,2013,https://www.basketball-reference.com//players/j/jackja01.html,https://www.basketball-reference.com/req/202106291/images/players/jackja01.jpg
562,27T,Ty Lawson,25,DEN,0.0,1.0,600,0.002,73,34.4,16.7,2.7,6.9,1.5,0.1,.461,.366,.756,7.4,.141,2013,https://www.basketball-reference.com//players/l/lawsoty01.html,https://www.basketball-reference.com/req/202106291/images/players/lawsoty01.jpg
563,27T,Brook Lopez,24,BRK,0.0,1.0,600,0.002,74,30.4,19.4,6.9,0.9,0.4,2.1,.521,.000,.758,9.0,.191,2013,https://www.basketball-reference.com//players/l/lopezbr01.html,https://www.basketball-reference.com/req/202106291/images/players/lopezbr01.jpg
564,27T,Robin Lopez,24,NOH,0.0,1.0,600,0.002,82,26.0,11.3,5.6,0.8,0.4,1.6,.534,NO DATA,.778,5.6,.126,2013,https://www.basketball-reference.com//players/l/lopezro01.html,https://www.basketball-reference.com/req/202106291/images/players/lopezro01.jpg
565,27T,Lance Stephenson,22,IND,0.0,1.0,600,0.002,78,29.2,8.8,3.9,2.9,1.0,0.2,.460,.330,.652,5.5,.115,2013,https://www.basketball-reference.com//players/s/stephla01.html,https://www.basketball-reference.com/req/202106291/images/players/stephla01.jpg
566,27T,Jeff Teague,24,ATL,0.0,1.0,600,0.002,80,32.9,14.6,2.3,7.2,1.5,0.4,.451,.359,.881,6.1,.111,2013,https://www.basketball-reference.com//players/t/teaguje01.html,https://www.basketball-reference.com/req/202106291/images/players/teaguje01.jpg
567,1,Goran Dragić,27,PHO,65.0,408.0,630,0.648,76,35.1,20.3,3.2,5.9,1.4,0.3,.505,.408,.760,10.3,.186,2014,https://www.basketball-reference.com//players/d/dragigo01.html,https://www.basketball-reference.com/req/202106291/images/players/dragigo01.jpg
568,2,Lance Stephenson,23,IND,13.0,158.0,630,0.251,78,35.3,13.8,7.2,4.6,0.7,0.1,.491,.352,.711,7.4,.130,2014,https://www.basketball-reference.com//players/s/stephla01.html,https://www.basketball-reference.com/req/202106291/images/players/stephla01.jpg
569,3,Anthony Davis,20,NOP,16.0,155.0,630,0.246,67,35.2,20.8,10.0,1.6,1.3,2.8,.519,.222,.791,10.4,.212,2014,https://www.basketball-reference.com//players/d/davisan02.html,https://www.basketball-reference.com/req/202106291/images/players/davisan02.jpg
570,4,Gerald Green,28,PHO,16.0,117.0,630,0.186,82,28.4,15.8,3.4,1.5,0.9,0.5,.445,.400,.848,6.1,.126,2014,https://www.basketball-reference.com//players/g/greenge01.html,https://www.basketball-reference.com/req/202106291/images/players/greenge01.jpg
