,rank,player,age,team_id,votes_first,points_won,points_max,award_share,g,mp_per_g,pts_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,fg_pct,fg3_pct,ft_pct,ws,ws_per_48,year,player_url,player_img
148,11,Nate Thurmond,28,SFW,1.0,5.0,775,0.006,43,44.6,21.9,17.7,3.5,NO DATA,NO DATA,.414,NO DATA,.754,3.7,.093,1970,https://www.basketball-reference.com//players/t/thurmna01.html,https://www.basketball-reference.com/req/202106291/images/players/thurmna01.jpg
149,12T,Walt Bellamy,30,TOT,0.0,3.0,775,0.004,79,25.7,11.6,8.9,1.8,NO DATA,NO DATA,.523,NO DATA,.576,4.9,.115,1970,https://www.basketball-reference.com//players/b/bellawa01.html,https://www.basketball-reference.com/req/202106291/images/players/bellawa01.jpg
150,12T,Joe Caldwell,28,ATL,0.0,3.0,775,0.004,82,34.8,21.1,5.0,3.5,NO DATA,NO DATA,.507,NO DATA,.688,7.9,.132,1970,https://www.basketball-reference.com//players/c/caldwjo01.html,https://www.basketball-reference.com/req/202106291/images/players/caldwjo01.jpg
151,12T,Walt Hazzard,27,ATL,0.0,3.0,775,0.004,82,33.6,15.3,4.0,6.8,NO DATA,NO DATA,.467,NO DATA,.809,5.0,.088,1970,https://www.basketball-reference.com//players/a/abdulma01.html,https://www.basketball-reference.com/req/202106291/images/players/abdulma01.jpg
152,15,Elgin Baylor,35,LAL,0.0,2.0,775,0.003,54,41.0,24.0,10.4,5.4,NO DATA,NO DATA,.486,NO DATA,.773,7.8,.168,1970,https://www.basketball-reference.com//players/b/bayloel01.html,https://www.basketball-reference.com/req/202106291/images/players/bayloel01.jpg
153,16T,Bob Love,27,CHI,0.0,1.0,775,0.001,82,38.1,21.0,8.7,1.8,NO DATA,NO DATA,.466,NO DATA,.842,8.6,.132,1970,https://www.basketball-reference.com//players/l/lovebo01.html,https://www.basketball-reference.com/req/202106291/images/players/lovebo01.jpg
154,16T,Earl Monroe,25,BAL,0.0,1.0,775,0.001,82,37.2,23.4,3.1,4.9,NO DATA,NO DATA,.446,NO DATA,.830,8.3,.130,1970,https://www.basketball-reference.com//players/m/monroea01.html,https://www.basketball-reference.com/req/202106291/images/players/monroea01.jpg
155,16T,Otto Moore,23,DET,0.0,1.0,775,0.001,81,31.1,11.9,11.1,1.3,NO DATA,NO DATA,.476,NO DATA,.636,3.5,.067,1970,https://www.basketball-reference.com//players/m/mooreot01.html,https://www.basketball-reference.com/req/202106291/images/players/mooreot01.jpg
156,16T,Oscar Robertson,31,CIN,0.0,1.0,775,0.001,69,41.5,25.3,6.1,8.1,NO DATA,NO DATA,.511,NO DATA,.809,11.4,.191,1970,https://www.basketball-reference.com//players/r/roberos01.html,https://www.basketball-reference.com/req/202106291/images/players/roberos01.jpg
157,1,Kareem Abdul-Jabbar,23,MIL,133.0,698.0,780,0.895,82,40.1,31.7,16.0,3.3,NO DATA,NO DATA,.577,NO DATA,.690,22.3,.326,1971,https://www.basketball-reference.com//players/a/abdulka01.html,https://www.basketball-reference.com/req/202106291/images/players/abdulka01.jpg
158,2,Jerry West,32,LAL,4.0,166.0,780,0.213,69,41.2,26.9,4.6,9.5,NO DATA,NO DATA,.494,NO DATA,.832,12.8,.215,1971,https://www.basketball-reference.com//players/w/westje01.html,https://www.basketball-reference.com/req/202106291/images/players/westje01.jpg
159,3,Dave Bing,27,DET,6.0,119.0,780,0.153,82,37.4,27.0,4.4,5.0,NO DATA,NO DATA,.467,NO DATA,.797,11.7,.183,1971,https://www.basketball-reference.com//players/b/bingda01.html,https://www.basketball-reference.com/req/202106291/images/players/bingda01.jpg
160,4,Willis Reed,28,NYK,5.0,109.0,780,0.140,73,39.1,20.9,13.7,2.0,NO DATA,NO DATA,.462,NO DATA,.785,10.6,.179,1971,https://www.basketball-reference.com//players/r/reedwi01.html,https://www.basketball-reference.com/req/202106291/images/players/reedwi01.jpg
161,5,Oscar Robertson,32,MIL,5.0,63.0,780,0.081,81,39.4,19.4,5.7,8.2,NO DATA,NO DATA,.496,NO DATA,.850,12.4,.186,1971,https://www.basketball-reference.com//players/r/roberos01.html,https://www.basketball-reference.com/req/202106291/images/players/roberos01.jpg
162,6,John Havlicek,30,BOS,1.0,56.0,780,0.072,81,45.4,28.9,9.0,7.5,NO DATA,NO DATA,.450,NO DATA,.818,12.5,.164,1971,https://www.basketball-reference.com//players/h/havlijo01.html,https://www.basketball-reference.com/req/202106291/images/players/havlijo01.jpg
163,7,Bob Love,28,CHI,0.0,38.0,780,0.049,81,43.0,25.2,8.5,2.3,NO DATA,NO DATA,.447,NO DATA,.829,9.9,.137,1971,https://www.basketball-reference.com//players/l/lovebo01.html,https://www.basketball-reference.com/req/202106291/images/players/lovebo01.jpg
164,8,Nate Thurmond,29,SFW,0.0,33.0,780,0.042,82,40.9,20.0,13.8,3.1,NO DATA,NO DATA,.445,NO DATA,.730,7.2,.103,1971,https://www.basketball-reference.com//players/t/thurmna01.html,https://www.basketball-reference.com/req/202106291/images/players/thurmna01.jpg
165,9,Billy Cunningham,27,PHI,1.0,25.0,780,0.032,81,38.1,23.0,11.7,4.9,NO DATA,NO DATA,.462,NO DATA,.734,10.0,.156,1971,https://www.basketball-reference.com//players/c/cunnibi01.html,https://www.basketball-reference.com/req/202106291/images/players/cunnibi01.jpg
166,10,Gus Johnson,32,BAL,1.0,15.0,780,0.019,66,38.5,18.2,17.1,2.9,NO DATA,NO DATA,.453,NO DATA,.738,7.2,.136,1971,https://www.basketball-reference.com//players/j/johnsgu01.html,https://www.basketball-reference.com/req/202106291/images/players/johnsgu01.jpg
167,1,Kareem Abdul-Jabbar,24,MIL,81.0,581.0,900,0.646,81,44.2,34.8,16.6,4.6,NO DATA,NO DATA,.574,NO DATA,.689,25.4,.340,1972,https://www.basketball-reference.com//players/a/abdulka01.html,https://www.basketball-reference.com/req/202106291/images/players/abdulka01.jpg
168,2,Jerry West,33,LAL,44.0,393.0,900,0.437,77,38.6,25.8,4.2,9.7,NO DATA,NO DATA,.477,NO DATA,.814,13.3,.216,1972,https://www.basketball-reference.com//players/w/westje01.html,https://www.basketball-reference.com/req/202106291/images/players/westje01.jpg
169,3,Wilt Chamberlain,35,LAL,36.0,294.0,900,0.327,82,42.3,14.8,19.2,4.0,NO DATA,NO DATA,.649,NO DATA,.422,15.8,.219,1972,https://www.basketball-reference.com//players/c/chambwi01.html,https://www.basketball-reference.com/req/202106291/images/players/chambwi01.jpg
170,4,John Havlicek,31,BOS,1.0,65.0,900,0.072,82,45.1,27.5,8.2,7.5,NO DATA,NO DATA,.458,NO DATA,.834,12.4,.162,1972,https://www.basketball-reference.com//players/h/havlijo01.html,https://www.basketball-reference.com/req/202106291/images/players/havlijo01.jpg
171,5,Spencer Haywood,22,SEA,2.0,49.0,900,0.054,73,43.4,26.2,12.7,2.0,NO DATA,NO DATA,.461,NO DATA,.819,8.7,.131,1972,https://www.basketball-reference.com//players/h/haywosp01.html,https://www.basketball-reference.com/req/202106291/images/players/haywosp01.jpg
172,6,Bob Love,29,CHI,1.0,29.0,900,0.032,79,39.3,25.8,6.6,1.6,NO DATA,NO DATA,.442,NO DATA,.784,7.5,.115,1972,https://www.basketball-reference.com//players/l/lovebo01.html,https://www.basketball-reference.com/req/202106291/images/players/lovebo01.jpg
173,7,Dave Cowens,23,BOS,2.0,28.0,900,0.031,79,40.3,18.8,15.2,3.1,NO DATA,NO DATA,.484,NO DATA,.720,10.4,.156,1972,https://www.basketball-reference.com//players/c/cowenda01.html,https://www.basketball-reference.com/req/202106291/images/players/cowenda01.jpg
